70.15384615        16
70.17307692        11
70.19230769        17
70.21153846        8
70.23076923        24
70.25        13
70.26923077        13
70.28846154        10
70.30769231        8
70.32692308        17
70.34615385        18
70.36538462        19
70.38461538        16
70.40384615        31
70.42307692        21
70.44230769        29
70.46153846        34
70.48076923        25
70.5        22
70.51923077        32
70.53846154        27
70.55769231        33
70.57692308        40
70.59615385        39
70.61538462        29
70.63461538        39
70.65384615        41
70.67307692        45
70.69230769        83
70.71153846        90
70.73076923        112
70.75        89
70.76923077        94
70.78846154        86
70.80769231        79
70.82692308        84
70.84615385        106
70.86538462        114
70.88461538        129
70.90384615        121
70.92307692        146
70.94230769        170
70.96153846        173
70.98076923        137
71        144
71.01923077        122
71.03846154        87
71.05769231        73
71.07692308        56
71.09615385        24
71.11538462        46
71.13461538        50
71.15384615        67
71.17307692        53
71.19230769        88
71.21153846        144
71.23076923        135
71.25        101
71.26923077        77
71.28846154        61
71.30769231        40
71.32692308        61
71.34615385        63
71.36538462        34
71.38461538        42
71.40384615        49
71.42307692        47
71.44230769        30
71.46153846        41
71.48076923        27
71.5        23
71.51923077        13
71.53846154        20
71.55769231        25
71.57692308        51
71.59615385        34
71.61538462        18
71.63461538        12
71.65384615        21
71.67307692        20
71.69230769        18
71.71153846        32
71.73076923        33
71.75        16
71.76923077        17
71.78846154        21
71.80769231        8
71.82692308        18
71.84615385        17
71.86538462        9
71.88461538        15
71.90384615        29
71.92307692        17
71.94230769        17
71.96153846        22
71.98076923        17
72        10
72.01923077        3
72.03846154        13
72.05769231        11
72.07692308        14
72.09615385        10
72.11538462        15
72.13461538        11
72.15384615        13
72.17307692        16
72.19230769        17
72.21153846        7
72.23076923        13
72.25        3
72.26923077        4
72.28846154        10
72.30769231        3
72.32692308        9
72.34615385        2
72.36538462        4
72.38461538        4
72.40384615        3
72.42307692        4
72.44230769        4
72.46153846        8
72.48076923        6
72.5        6
72.51923077        7
72.53846154        6
72.55769231        7
72.57692308        5
72.59615385        7
72.61538462        7
72.63461538        2
72.65384615        8
72.67307692        8
72.69230769        3
72.71153846        12
72.73076923        7
72.75        7
72.76923077        8
72.78846154        5
72.80769231        6
72.82692308        13
72.84615385        9
72.86538462        7
72.88461538        7
72.90384615        18
72.92307692        8
72.94230769        10
72.96153846        10
72.98076923        1
73        2
73.01923077        10
73.03846154        13
73.05769231        6
73.07692308        2
73.09615385        6
73.11538462        7
73.13461538        20
73.15384615        5
73.17307692        14
73.19230769        6
73.21153846        6
73.23076923        9
73.25        17
73.26923077        3
73.28846154        12
73.30769231        7
73.32692308        6
73.34615385        5
73.36538462        5
73.38461538        2
73.40384615        2
73.42307692        6
73.44230769        2
73.46153846        6
73.48076923        5
73.5        5
73.51923077        5
73.53846154        12
73.55769231        6
73.57692308        8
73.59615385        1
73.61538462        18
73.63461538        10
73.65384615        6
73.67307692        13
73.69230769        8
73.71153846        4
73.73076923        5
73.75        8
73.76923077        13
73.78846154        8
73.80769231        4
73.82692308        6
73.84615385        15
73.86538462        7
73.88461538        10
73.90384615        12
73.92307692        18
73.94230769        17
73.96153846        14
73.98076923        20
74.		   28
 
